CD_SETOR,vol
355030876000387,16560
355030876000388,20010
355030876000389,8211
355030876000390,37398
355030876000391,25806
355030876000392,26496
355030876000393,28497
355030876000394,27669
355030876000395,13938
355030876000396,2622
355030876000397,1380
355030876000398,12696
355030876000399,14973
355030876000400,15042
355030876000401,24633
355030876000402,4140
355030876000403,13800
355030876000404,12213
355030876000405,5727
355030876000406,3864
355030876000407,14628
355030876000408,14352
355030876000409,17802
355030876000410,9729
355030876000411,17457
355030876000412,7314
355030876000413,27186
355030876000414,24771
355030876000415,25875
355030876000416,12627
355030876000417,34569
355030876000418,3174
355030876000419,21528
355030876000420,8970
355030876000421,14904
355030876000422,12006
355030876000423,19596
355030876000424,13317
355030876000425,16698
355030876000426,14628
355030876000427,11730
355030876000428,9729
355030876000429,13455
355030876000430,5382
355030876000431,22632
355030876000432,29946
355030876000433,16077
355030876000434,36915
355030876000435,13731
355030876000436,16284
355030876000437,13524
355030876000438,15318
355030876000439,32223
355030876000440,21045
355030876000441,21252
355030876000442,10212
355030876000443,5106
355030876000444,38088
355030876000445,11592
355030876000446,10902
355030876000447,38640
355030876000448,31188
355030876000449,21528
355030876000450,13110
355030876000451,10488
355030876000452,5451
355030876000453,23184
355030876000454,27048
355030876000455,4347
355030876000456,1104
355030876000458,15801
355030876000459,7314
355030876000460,22632
355030876000461,26358
355030876000462,23805
355030876000463,16215
355030876000464,20976
355030876000465,20769
355030876000466,23598
355030876000467,15939
355030876000468,4968
355030876000469,11799
355030876000470,10005
355030876000471,6831
355030876000472,15732
355030876000473,1932
355030876000474,34569
355030876000475,24081
355030876000476,26151
355030876000477,31050
355030876000478,21597
355030876000479,22563
355030876000480,6762
355030876000481,4692
355030876000483,1794
355030876000484,6555
355030876000485,14973
355030876000486,10902
355030876000487,5313
355030876000488,6900
355030876000489,3657
355030876000490,11454
355030876000491,2208
355030876000492,12282
355030876000493,7866
355030876000494,9108
355030876000495,10419
355030876000496,5451
355030876000497,8418
355030876000498,7452
355030876000499,2070
355030876000500,1380
355030876000501,16767
355030876000502,21873
355030876000503,19251
355030876000504,13455
355030876000505,10281
355030876000506,16974
355030876000507,18699
355030876000508,26703
355030876000509,20838
355030876000510,26013
355030876000511,11316
355030876000512,16146
355030876000513,18354
355030876000514,7176
355030876000515,4968
355030876000516,24012
355030876000517,35880
355030876000518,30981
355030876000519,9453
355030876000520,2070
355030876000521,7728
355030876000522,9798
355030876000523,11523
355030876000524,483
355030876000525,7866
355030876000526,4761
355030876000527,3726
355030876000528,1380
355030876000529,897
355030876000530,6831
355030876000531,11040
355030876000532,6831
355030876000533,37605
355030876000534,11937
355030876000535,14421
355030876000536,13110
355030876000537,12765
355030876000538,9246
355030876000539,7107
355030876000540,3381
355030876000541,6969
355030876000542,2208
355030876000544,4692
355030876000545,8625
355030876000546,7797
355030876000547,9039
355030876000548,8211
355030876000549,3933
355030876000550,138
355030876000551,33120
355030876000552,4347
355030876000553,5106
355030876000554,11454
355030876000555,9591
355030876000556,7935
355030876000557,27117
355030876000558,15594
355030877000002,138
355030877000004,138
355030877000014,552
355030877000021,7107
355030877000027,2553
355030877000029,138
355030877000039,69
355030877000042,69
355030877000043,4278
355030877000046,9522
355030877000048,13041
355030877000062,69
355030877000063,69
355030877000064,138
355030877000067,69
355030877000069,69
355030877000074,7107
355030877000077,14628
355030877000078,8901
355030877000080,11799
355030877000086,20424
355030877000089,9522
355030877000100,138
355030877000113,15732
355030877000116,21597
355030877000126,69
355030877000128,345
355030877000138,3657
355030877000141,19941
355030877000171,13662
355030877000183,6141
355030877000184,6210
355030877000209,13869
355030877000213,5865
355030877000217,19665
355030877000222,69
355030877000223,10626
355030877000224,6348
355030877000225,69
355030877000228,138
355030877000229,207
355030877000231,138
355030877000232,22908
355030877000233,6762
355030877000234,207
355030877000235,69
355030877000236,138
355030877000237,621
355030877000239,138
355030877000240,207
355030877000241,138
355030877000242,138
355030877000243,138
355030877000250,17457
355030877000251,3864
355030877000252,10902
355030877000253,5934
355030877000254,13662
355030877000255,24633
355030877000256,7866
355030877000257,7383
355030877000258,5244
355030877000259,7728
355030877000260,6348
355030877000261,4623
355030877000262,7590
355030877000263,11661
355030877000264,3381
355030877000265,9108
355030877000266,9591
355030877000267,13179
355030877000268,5313
355030877000269,7521
355030877000270,11316
355030877000271,8694
355030877000272,4278
355030877000273,11730
355030877000274,7038
355030877000275,4968
355030877000276,276
355030877000277,207
355030877000279,69
355030877000285,69
355030877000288,69
355030877000289,8349
355030877000290,6348
355030877000291,6348
355030877000293,138
355030877000294,6003
355030877000295,4347
355030877000296,21252
355030877000297,1449
355030877000298,4485
355030877000299,4830
355030877000300,13524
355030877000301,6969
355030877000302,7245
355030877000303,6486
355030877000304,10350
355030877000305,15594
355030877000306,12144
355030877000307,7314
355030877000308,13110
355030877000309,8004
355030877000310,2898
355030877000311,17043
355030877000312,14904
355030877000313,7866
355030877000314,12075
355030877000315,9039
355030877000316,11937
355030877000317,5934
355030877000318,3657
355030877000319,10005
355030877000320,3519
355030877000321,11799
355030877000322,4416
355030877000323,4347
355030877000324,3657
355030877000325,10005
355030877000326,5796
355030877000327,11799
355030877000328,22080
355030877000329,897
355030877000330,7314
355030877000331,3450
355030877000332,5865
355030877000333,7659
355030877000334,16422
355030877000335,8556
355030877000336,828
355030877000337,69
355030877000338,69
355030877000339,138
355030877000341,138
355030877000342,69
355030877000343,138
355030877000344,69
355030877000351,138
355030877000352,11937
355030877000353,6693
355030877000354,6486
355030877000355,5520
355030877000356,7866
355030877000357,7314
355030877000358,12903
355030877000359,9039
355030877000360,6624
355030877000361,9936
355030877000362,9522
355030877000363,9315
355030877000364,11247
355030877000365,8763
355030877000366,14628
355030877000367,10074
355030877000368,8901
355030877000369,5727
355030877000370,10281
355030877000371,9246
355030877000373,414
355030877000374,69
355030877000377,69
355030877000379,69
355030877000380,10902
355030877000385,138
355030877000390,138
355030877000393,138
355030877000396,345
355030877000400,69
355030877000403,1035
355030877000404,15249
355030877000405,6072
355030877000406,8349
355030877000407,7728
355030877000408,4554
355030877000409,9384
355030877000410,6210
355030877000411,5244
355030877000412,9039
355030877000413,11109
355030877000414,10488
355030877000415,17526
355030877000416,7521
355030877000417,4002
355030877000418,7107
355030877000419,9384
355030877000420,6762
355030877000421,13386
355030877000422,7866
355030877000423,9246
355030877000424,3036
355030877000425,16974
355030877000426,13386
355030877000427,11730
355030877000428,2001
355030877000429,2346
355030877000430,138
355030877000431,69
355030877000432,69
355030877000433,69
355030877000434,345
355030877000437,138
355030877000438,69
355030877000440,207
355030877000441,69
355030877000444,4899
355030877000457,5313
355030877000458,6003
355030877000459,10350
355030877000460,7935
355030877000461,5589
355030877000462,7383
355030877000463,3657
355030877000464,3726
355030877000465,10005
355030877000466,10350
355030877000467,9453
355030877000468,8487
355030877000469,12972
355030877000470,4692
355030877000471,11592
355030877000472,13317
355030877000473,19389
355030877000474,4278
355030877000475,15870
355030877000476,2622
355030877000477,6279
355030877000478,5865
355030877000479,7176
355030877000480,12834
355030877000481,7521
355030877000482,5382
355030877000483,138
355030877000486,138
355030877000487,207
355030877000488,138
355030877000489,207
355030877000490,138
355030877000491,138
355030877000495,69
355030877000497,69
355030877000514,9453
355030877000515,2829
355030877000516,10557
355030877000517,9108
355030877000518,5106
355030877000519,10419
355030877000520,10143
355030877000521,6486
355030877000522,12627
355030877000523,12558
355030877000524,207
355030877000525,7797
355030877000526,5865
355030877000527,6486
355030877000528,2829
355030877000529,7452
355030877000530,69
355030877000541,138
355030877000545,9591
355030877000547,4002
355030877000548,5658
355030877000549,6003
355030877000550,5313
355030877000551,1932
355030877000552,7590
355030877000553,6831
355030877000554,3657
355030877000555,4209
355030877000556,12696
355030877000557,7590
355030877000558,6831
355030877000559,3588
355030877000560,6969
355030877000561,11592
355030877000562,5589
355030877000563,6279
355030877000564,7245
355030877000565,3105
355030877000566,9384
355030877000567,11247
355030877000568,3450
355030877000569,5244
355030877000570,4209
355030877000571,8832
355030877000572,12765
355030877000573,6762
355030877000574,3381
355030877000581,6279
355030877000582,4968
355030877000583,6279
355030877000584,7590
355030877000585,7590
355030877000586,9522
355030877000587,17319
355030877000588,69
355030877000589,5865
355030877000590,3105
355030877000593,6969
355030877000595,6831
355030877000596,5934
355030877000597,8694
355030877000598,3588
355030877000599,11385
355030877000600,11937
355030877000601,14352
355030877000602,6831
355030877000607,69
355030877000608,69
355030877000609,1863
355030877000610,7590
355030877000611,15042
355030877000612,6624
355030877000613,9246
355030877000614,20424
355030877000615,15249
355030877000616,9867
355030877000617,18837
355030877000621,5865
355030877000622,10419
355030877000623,10281
355030877000625,2898
355030877000627,13041
355030877000628,13593
355030877000629,69
355030877000631,11385
355030877000633,69
355030877000634,13731
355030877000635,69
355030878000006,283107
355030878000008,1263045
355030878000009,189198
355030878000013,19734
355030878000024,8349
355030878000025,13248
355030878000028,37191
355030878000033,40089
355030878000036,433251
355030878000037,69345
355030878000039,313191
355030878000042,2346
355030878000043,2829
355030878000044,21804
355030878000045,3174
355030878000046,279105
355030878000047,7383
355030878000048,2622
355030878000049,8832
355030878000051,18975
355030878000052,40779
355030878000053,2829
355030878000054,129858
355030878000055,276
355030878000056,17940
355030878000057,422763
355030878000058,333753
355030878000059,27186
355030878000060,3795
355030878000061,2208
355030878000063,4071
355030878000064,12351
355030878000065,3726
355030878000066,414
355030878000067,3657
355030878000069,10143
355030878000070,15732
355030878000071,3657
355030878000072,5382
355030878000073,8073
355030878000074,828
355030878000075,7521
355030878000076,16629
355030878000077,2760
355030878000078,20079
355030878000079,1311
355030878000080,3795
355030878000081,2139
355030878000083,10764
355030878000084,7314
355030878000086,30705
355030878000087,14076
355030878000088,13593
355030878000089,207
355030878000092,9660
355030878000093,75417
355030878000095,414
355030878000096,35190
355030878000097,22011
355030878000098,128271
355030878000099,12696
355030878000100,7107
355030878000101,5796
355030878000102,2070
355030878000103,10695
355030878000105,35190
355030878000106,36501
355030878000110,345
355030878000111,1173
355030878000112,19941
355030878000113,10971
355030878000114,138
355030878000115,27255
355030878000116,2553
355030878000117,86802
355030878000118,9177
355030879000011,156078
355030879000012,15870
355030879000013,19665
355030879000015,74865
355030879000016,11799
355030879000017,16836
355030879000018,24978
355030879000020,20838
355030879000022,250539
355030879000023,14076
355030879000024,24564
355030879000025,22701
355030879000028,73968
355030879000029,44781
355030879000030,3864
355030879000032,4761
355030879000033,20079
355030879000034,19389
355030879000035,19872
355030879000038,21114
355030879000041,20562
355030879000042,31464
355030879000043,18492
355030879000047,21114
355030879000048,11109
355030879000049,17871
355030879000050,88941
355030879000051,10971
355030879000053,9453
355030879000054,22563
355030879000055,22977
355030879000056,2691
355030879000057,11178
355030879000058,12972
355030879000059,14145
355030879000060,10005
355030879000061,13455
355030879000062,16491
355030879000063,34086
355030879000064,32913
355030879000065,14007
355030879000066,15387
355030879000067,73554
355030879000068,10833
355030879000069,8763
355030879000070,25116
355030879000071,6003
355030879000072,23667
355030879000073,23598
355030879000074,51750
355030879000076,7728
355030879000077,111849
355030879000078,24771
355030879000079,20976
355030879000080,33672
355030879000081,11454
355030879000082,13248
355030879000083,9453
355030879000084,13455
355030879000085,19527
355030879000086,10902
355030879000087,10350
355030879000088,12420
355030879000089,6348
355030879000090,22701
355030879000091,13731
355030879000093,10902
355030879000096,16560
355030879000097,21321
355030879000098,10902
355030879000099,25599
355030879000100,3864
355030879000102,7659
355030879000103,5934
355030879000104,7383
355030879000105,12765
355030879000106,25392
355030879000107,15525
355030880000001,13869
355030880000002,11040
355030880000003,9867
355030880000004,16836
355030880000005,15732
355030880000007,39468
355030880000011,21459
355030880000012,20424
355030880000014,9936
355030880000015,19941
355030880000016,29325
355030880000017,11247
355030880000019,18837
355030880000021,13731
355030880000022,15456
355030880000023,17664
355030880000027,21045
355030880000028,15525
355030880000029,25185
355030880000031,38778
355030880000033,11247
355030880000034,11661
355030880000035,17112
355030880000037,26979
355030880000038,30084
355030880000039,4485
355030880000041,6417
355030880000042,16560
355030880000043,17871
355030880000044,42918
355030880000045,8073
355030880000048,20700
355030880000050,23391
355030880000053,12489
355030880000056,13593
355030880000057,18078
355030880000060,23391
355030880000061,8487
355030880000063,29394
355030880000064,17802
355030880000065,11454
355030880000068,26772
355030880000069,22356
355030880000070,31326
355030880000071,24633
355030880000076,7245
355030880000078,35328
355030880000079,897
355030880000080,5520
355030880000081,27393
355030880000082,11799
355030880000084,6693
355030880000085,23115
355030880000088,13593
355030880000089,13455
355030880000090,13593
355030880000091,17043
355030880000092,18837
355030880000093,14214
355030880000094,12144
355030880000095,13662
355030880000096,8625
355030880000097,14076
355030880000098,9591
355030880000099,19872
355030880000100,14007
355030880000101,14697
355030880000104,13110
355030880000106,3519
355030880000107,6003
355030880000108,7866
355030880000110,71070
355030880000111,13386
355030880000113,17871
355030880000115,8418
355030880000117,12627
355030880000120,36156
355030880000122,16284
355030880000124,9660
355030880000127,25254
355030880000128,35673
355030880000129,10350
355030880000130,38433
355030880000131,15180
355030880000132,5796
355030880000133,77763
355030880000134,15249
355030880000135,10557
355030880000136,16836
355030880000137,11316
355030880000138,23115
355030880000139,5382
355030880000140,8556
355030880000141,11592
355030880000142,5934
355030880000143,9660
355030880000144,7383
355030880000147,16836
355030880000148,4968
355030880000149,10971
355030880000151,12765
355030880000152,7314
355030880000153,7245
355030880000154,32223
355030880000155,1311
355030880000156,2829
355030880000157,12627
355030880000158,24081
355030880000159,6555
355030880000160,8556
355030880000161,21873
355030880000162,22218
355030880000163,5520
355030880000164,12144
355030880000166,14145
355030880000167,16836
355030880000168,21735
355030880000169,69
355030880000170,9867
355030880000171,13110
355030880000172,8625
355030880000173,9936
355030880000174,9039
355030880000175,14421
355030880000176,4692
355030880000177,8349
355030880000178,14283
355030880000179,21045
355030880000180,5934
355030880000181,20769
355030880000182,41745
355030880000184,42642
355030880000185,13248
355030880000186,8556
355030880000187,345
355030880000188,24357
355030880000189,10488
355030880000190,19182
355030880000191,41124
355030880000192,17043
355030880000193,15387
355030880000194,12627
355030880000196,6003
355030880000197,7452
355030880000198,12282
355030880000199,15594
355030880000200,20148
355030880000201,8901
355030880000202,20493
355030880000203,15663
355030880000204,24909
355030880000205,13110
355030880000206,12282
355030880000207,12351
355030880000208,17940
355030880000209,138
355030880000210,20079
355030880000211,8142
355030880000212,8970
355030880000214,276
355030880000215,27600
355030880000216,17802
355030880000218,44229
355030880000219,11937
355030880000220,26496
355030880000221,15939
355030880000222,37329
355030880000223,8763
355030880000224,11385
355030880000225,17940
355030880000226,33051
355030880000227,69
355030880000228,11730
355030880000229,30981
355030880000230,138
355030880000231,10074
355030880000232,4830
355030880000233,7383
355030880000235,22839
355030880000236,10902
355030880000237,1311
355030880000238,17388
355030880000239,16974
355030880000240,32154
355030880000242,138
355030880000243,27600
355030880000244,8487
355030880000245,5727
355030880000246,11799
355030880000247,4899
355030880000248,14076
355030880000249,1242
355030880000250,26565
355030880000251,20838
355030880000253,18354
355030880000254,9039
355030880000255,8211
355030880000256,7383
355030880000257,21459
355030880000258,69
355030880000260,20424
355030880000261,22287
355030880000262,34707
355030880000263,345
355030880000264,5451
355030880000265,4554
355030880000266,19320
355030880000267,19941
355030880000268,11316
355030880000269,8901
355030880000270,9246
355030880000271,15042
355030880000272,5658
355030880000273,6969
355030880000274,12213
355030880000275,11868
355030880000276,17871
355030880000277,8349
355030880000278,193062
355030880000279,6831
355030880000280,8763
355030880000281,5934
355030880000282,20907
355030880000283,17181
355030880000284,1587
355030880000285,18147
355030880000286,5037
355030880000287,8073
355030880000288,7452
355030880000289,13938
355030880000290,11799
355030880000291,9591
355030880000292,5244
355030880000293,18078
355030880000294,207
355030880000295,13524
355030880000296,14973
355030880000297,9453
355030880000298,5934
355030880000299,8142
355030880000300,30981
355030880000301,17664
355030880000302,13110
355030880000303,5382
355030880000304,22080
355030880000305,14076
355030880000306,81282
355030880000307,27117
355030880000308,17319
355030880000310,20424
355030880000311,41814
355030881000001,16422
355030881000002,23667
355030881000003,18354
355030881000004,23046
355030881000005,31395
355030881000007,28566
355030881000008,12903
355030881000009,30153
355030881000010,23529
355030881000011,20838
355030881000012,30222
355030881000014,23253
355030881000015,29739
355030881000016,29601
355030881000017,14421
355030881000018,21390
355030881000019,31740
355030881000020,22839
355030881000021,23460
355030881000022,28083
355030881000023,18423
355030881000024,10488
355030881000025,16905
355030881000026,19044
355030881000027,24012
355030881000028,22563
355030881000029,12351
355030881000030,30843
355030881000031,9453
355030881000033,23598
355030881000034,30429
355030881000035,14697
355030881000036,9108
355030881000037,14628
355030881000038,11730
355030881000039,22218
355030881000040,28635
355030881000041,11316
355030881000042,9315
355030881000043,26289
355030881000044,20424
355030881000045,30084
355030881000046,14628
355030881000047,14904
355030881000048,18009
355030881000049,11799
355030881000051,11730
355030881000052,16629
355030881000054,21597
355030881000055,16629
355030881000056,80040
355030881000057,29532
355030881000058,8556
355030881000059,13593
355030881000060,23322
355030881000061,15249
355030881000062,14904
355030881000063,13524
355030881000066,13386
355030881000067,26220
355030881000068,12282
355030881000069,12834
355030881000071,16284
355030881000072,10971
355030881000073,32844
355030881000075,24633
355030881000076,17802
355030881000077,19665
355030881000078,26427
355030881000079,18768
355030881000080,37743
355030881000081,18423
355030881000082,27807
355030881000083,5589
355030881000084,10764
355030881000085,12144
355030881000086,26289
355030881000088,11247
355030881000090,24081
355030881000092,8211
355030881000093,20286
355030881000094,16491
355030881000095,40089
355030881000096,3726
355030881000101,15318
355030881000102,26496
355030881000103,12075
355030881000104,10419
355030881000105,33672
355030881000106,18906
355030881000108,9315
355030881000109,15732
355030881000110,17181
355030881000111,19941
355030881000112,28152
355030881000113,2898
355030881000114,23322
355030881000115,17319
355030881000117,22632
355030881000118,15318
355030881000121,18147
355030881000122,18837
355030881000123,8211
355030881000124,21528
355030881000125,22770
355030881000126,18699
355030881000127,10764
355030881000130,8694
355030881000131,21321
355030881000132,14145
355030881000133,24564
355030881000134,7866
355030881000135,22011
355030881000136,29808
355030881000137,21321
355030881000138,19527
355030881000140,17250
355030881000141,36294
355030881000142,19458
355030881000143,17595
355030881000145,17043
355030881000154,4899
355030881000160,32706
355030881000161,7866
355030881000163,31602
355030881000164,24702
355030881000165,49335
355030881000166,9522
355030881000173,32499
355030881000174,30912
355030881000175,48783
355030881000176,24288
355030881000177,25116
355030881000178,27669
355030881000179,15318
355030881000182,22839
355030881000183,28911
355030881000184,28152
355030881000185,42642
355030881000186,5658
355030881000187,10212
355030881000195,25185
355030881000201,30843
355030881000204,20838
355030881000205,19320
355030881000206,16905
355030881000207,29601
355030881000208,33051
355030881000209,2208
355030881000213,8832
355030881000214,17112
355030881000216,3036
355030881000219,19458
355030881000223,8418
355030881000224,23046
355030881000225,15939
355030881000228,28083
355030881000232,19527
355030881000234,31326
355030881000236,26841
355030881000238,22287
355030881000239,3657
355030881000240,10143
355030881000241,18768
355030881000242,12765
355030881000243,16974
355030881000244,9315
355030881000245,5037
355030881000246,25668
355030881000247,3381
355030881000248,13662
355030881000249,17043
355030881000250,24219
355030881000251,4761
355030881000252,12006
355030881000253,6831
355030881000256,10005
355030881000266,552
355030881000270,15111
355030881000271,8349
355030881000276,69
355030881000297,2760
355030881000298,5382
355030881000300,4278
355030881000302,17181
355030881000304,4209
355030881000305,5244
355030881000306,2001
355030881000308,3036
355030881000309,5796
355030881000310,3933
355030881000311,9246
355030881000312,9108
355030881000313,2415
355030881000314,16767
355030881000315,13524
355030881000316,2622
355030881000317,24633
355030881000318,3243
355030881000319,4347
355030881000320,2760
355030881000321,8280
355030881000322,30291
355030881000323,4071
355030881000324,3933
355030881000325,6486
355030881000326,3519
355030881000327,16008
355030881000328,8142
355030881000329,25323
355030881000330,27669
355030881000331,2553
355030881000332,6693
355030881000333,9453
355030881000334,13455
355030881000335,12351
355030881000336,21114
355030881000337,63894
355030881000338,29394
355030881000339,18285
355030881000340,35742
355030881000341,19803
355030881000342,24495
355030881000343,1725
355030881000344,26151
355030881000345,26910
355030881000346,13662
355030881000347,4623
355030881000348,38502
355030881000349,28359
355030881000350,16215
355030881000352,21114
355030881000353,7245
355030881000354,18354
355030881000355,1587
355030881000356,29946
355030881000357,12006
355030881000359,45402
355030881000360,27531
355030881000362,43470
355030881000364,16767
355030881000365,22011
355030881000366,26013
355030881000367,17181
355030881000368,5658
355030881000369,13110
355030881000371,36915
355030881000375,12696
355030881000376,31947
355030881000377,23805
355030881000378,2139
355030881000379,5520
355030881000380,10281
355030881000381,20838
355030881000382,19458
355030881000383,16560
355030881000384,16974
355030881000387,6831
355030881000388,1242
355030881000389,9453
355030881000390,8625
355030881000393,9453
355030881000394,11937
355030881000395,13593
355030881000396,27600
355030881000397,35259
355030881000398,22011
355030881000399,9591
355030881000400,33603
355030881000401,15939
355030881000402,8073
355030881000403,6762
355030881000404,18285
355030881000405,17940
355030881000406,32154
355030881000407,26358
355030881000408,10902
355030881000409,12006
355030881000410,43470
355030881000411,207
355030881000412,2622
355030881000413,23805
355030881000414,3519
355030881000415,22218
355030881000416,10833
355030881000417,25254
355030881000418,17457
355030881000419,26565
355030881000420,26841
355030881000421,30429
355030881000422,10695
355030881000423,11316
355030881000424,28290
355030881000425,10902
355030881000426,14697
355030881000427,17388
355030881000428,17250
355030881000429,345
355030881000430,9798
355030881000431,22149
355030881000432,22080
355030881000433,9729
355030881000434,19734
355030881000435,23391
355030881000436,138
355030881000437,17388
355030881000438,24012
355030881000439,13593
355030881000440,31602
355030881000443,21666
355030881000444,2070
355030881000445,14214
355030881000446,2346
355030881000447,3864
355030881000448,6900
355030881000449,3381
355030881000450,26565
355030881000451,69
355030881000452,11661
355030881000453,16491
355030881000456,6141
355030881000457,11454
355030881000458,69
355030881000459,17940
355030881000461,20562
355030881000462,2484
355030881000464,15387
355030881000465,4830
355030881000466,4002
355030881000467,12972
355030881000469,18423
355030881000470,18216
355030881000475,35466
355030881000478,11730
355030881000479,2760
355030881000481,5934
355030881000486,25392
355030881000487,13110
355030881000488,31878
355030881000489,26565
355030881000491,4071
355030881000492,6141
355030881000494,35190
355030881000495,39606
355030881000496,13248
355030881000497,13248
355030881000498,15249
355030881000500,12489
355030881000501,20217
355030881000502,10281
355030881000503,2484
355030881000504,4278
355030881000505,20700
355030881000506,11592
355030881000507,21459
355030881000508,9729
355030881000510,2967
355030881000511,19803
355030881000515,25599
355030881000516,21528
355030881000517,1035
355030881000518,18630
355030881000519,27876
355030881000521,12351
355030881000522,7866
355030881000523,1587
355030881000525,552
355030881000527,12420
355030881000528,4416
355030881000529,207
355030881000530,4416
355030881000531,39054
355030881000532,15801
355030881000533,3381
355030881000534,13248
355030881000535,2553
355030881000536,18285
355030881000537,414
355030881000538,37053
355030881000539,2829
355030881000540,16836
355030881000541,18009
355030881000542,34224
355030881000544,2415
355030881000545,2001
355030881000548,16698
355030881000549,1242
355030881000550,759
355030881000552,2346
355030881000553,5175
355030881000554,30084
355030881000555,1035
355030882000001,31464
355030882000002,10350
355030882000003,26082
355030882000004,55959
355030882000005,31809
355030882000006,17112
355030882000007,18492
355030882000008,26841
355030882000009,18561
355030882000010,28635
355030882000011,16698
355030882000012,19458
355030882000013,28014
355030882000014,24702
355030882000015,9591
355030882000016,12765
355030882000017,12420
355030882000018,26013
355030882000019,19251
355030882000020,18492
355030882000021,50025
355030882000022,18285
355030882000023,28359
355030882000024,45264
355030882000026,17595
355030882000027,120267
355030882000028,33948
355030882000029,16836
355030882000030,22701
355030882000031,15732
355030882000032,20838
355030882000033,12144
355030882000034,27876
355030882000036,17595
355030882000037,12420
355030882000038,18216
355030882000040,14214
355030882000042,19458
355030882000043,10626
355030882000044,12765
355030882000045,8211
355030882000046,13179
355030882000047,51681
355030882000048,13386
355030882000051,16077
355030882000052,25185
355030882000053,19734
355030882000054,8487
355030882000055,12558
355030882000056,26979
355030882000057,17733
355030882000058,37950
355030882000059,19458
355030882000062,29946
355030882000063,1863
355030882000064,23460
355030882000066,17388
355030882000067,12558
355030882000068,21528
355030882000069,14283
355030882000070,2070
355030882000071,9315
355030882000072,14973
355030882000073,552
355030882000074,11661
355030882000076,6072
355030882000077,30429
355030882000078,16560
355030882000080,10626
355030882000081,20907
355030882000083,21528
355030882000084,34707
355030882000085,9660
355030882000086,26910
355030882000087,27186
355030882000088,9039
355030882000090,14145
355030882000091,18354
355030882000092,20217
355030882000093,11592
355030882000094,18423
355030882000095,19596
355030882000096,10488
355030882000097,13179
355030882000098,17802
355030882000099,11661
355030882000100,24633
355030882000101,23322
355030882000102,16491
355030882000103,22839
355030882000104,31602
355030882000105,11592
355030882000106,18768
355030882000107,28428
355030882000108,12420
355030882000109,13041
355030882000110,9729
355030882000112,8970
355030882000113,10626
355030882000114,12558
355030882000115,22770
355030882000116,42435
355030882000117,20631
355030882000118,19734
355030882000119,21114
355030882000121,25047
355030882000122,17664
355030882000123,13248
355030882000124,19320
355030882000125,13179
355030882000126,50508
355030882000127,1863
355030882000128,14421
355030882000129,8004
355030882000130,10971
355030882000131,24012
355030882000132,21597
355030882000133,13455
355030882000134,17250
355030882000135,18078
355030882000136,18630
355030882000137,17388
355030882000138,16215
355030882000139,12489
355030882000141,23598
355030882000142,23667
355030882000143,31257
355030882000144,33948
355030882000145,9591
355030882000146,12075
355030882000147,8004
355030882000148,14490
355030882000149,10971
355030882000150,20010
355030882000151,11247
355030882000152,18423
355030882000155,9177
355030882000156,23253
355030882000158,16629
355030882000159,13938
355030882000160,39606
355030882000161,2622
355030882000162,10626
355030882000163,12558
355030882000164,11454
355030882000165,9867
355030882000166,13110
355030882000167,8487
355030882000168,12834
355030882000169,9798
355030882000171,14490
355030882000172,7176
355030882000174,21321
355030882000175,138
355030882000176,28773
355030882000177,11730
355030882000178,14007
355030882000179,11523
355030882000180,26703
355030882000181,29808
355030882000182,12351
355030882000183,49542
355030882000184,13248
355030882000185,26496
355030882000186,37674
355030882000187,8349
355030882000188,34776
355030882000189,4554
355030882000190,15663
355030882000191,17181
355030882000192,18699
355030882000193,28911
355030882000194,5382
355030882000195,33465
355030882000196,5313
355030882000197,35328
355030882000198,19044
355030882000199,11040
355030882000200,10143
355030882000201,20631
355030882000202,11799
355030882000203,6279
355030882000204,24840
355030882000205,5658
355030882000206,13662
355030882000207,5865
355030882000208,16629
355030882000209,12075
355030882000210,8418
355030882000211,18078
355030882000212,17940
355030882000213,49473
355030882000214,18699
355030882000215,12489
355030882000216,11592
355030882000217,29187
355030882000218,28704
355030882000219,14490
355030882000220,5451
355030882000221,24150
355030883000002,28428
355030883000005,20562
355030883000006,9660
355030883000007,11868
355030883000009,27462
355030883000012,8832
355030883000013,7728
355030883000015,20769
355030883000018,414
355030883000019,26496
355030883000024,35604
355030883000025,6555
355030883000026,11385
355030883000027,10902
355030883000028,8625
355030883000029,3381
355030883000040,13455
355030883000045,10626
355030883000047,5934
355030883000052,18768
355030883000056,34638
355030883000059,7728
355030883000060,6624
355030883000061,9936
355030883000062,24495
355030883000063,20493
355030883000065,12213
355030883000066,5796
355030883000067,14145
355030883000072,6348
355030883000075,9591
355030883000076,13110
355030883000077,18285
355030883000078,3726
355030883000079,552
355030883000081,621
355030883000082,8004
355030883000083,5796
355030883000085,13041
355030883000087,8625
355030883000090,8625
355030883000092,10971
355030883000096,13317
355030883000097,9867
355030883000098,9936
355030883000099,16974
355030883000100,4899
355030883000101,5520
355030883000102,10074
355030883000103,5658
355030883000104,9660
355030883000106,6900
355030883000107,483
355030883000109,9108
355030883000110,414
355030883000111,8901
355030883000112,9453
355030883000113,7314
355030883000114,828
355030883000115,9867
355030883000116,8763
355030883000117,4347
355030883000118,5934
355030883000119,19320
355030883000120,5451
355030883000121,5037
355030883000122,3726
355030883000123,2208
355030883000124,2070
355030883000125,4899
355030883000126,12420
355030883000127,8763
